EnsemblgeneID,C2_9,C2_10,C2_15,C2_19,C2_23,C2_25,C2_28,C2_59,C2_61,C2_63,C2_94,C2_97,C2_100,C2_105,C2_113,C2_131,C2_133,C2_134,C2_140,C2_141,C2_142,C2_145,C2_152,C2_156,C2_190,C2_202,C2_215,C2_216,C2_219,C2_220,C2_221,C2_223,C2_231,C2_237,C2_241,C2_244,C2_245,C2_246,C2_253,C2_254,C2_255,C2_256,C2_261,C2_262,C2_263,C2_264,C2_267,C2_277,C2_287,C2_327,C2_330,C2_336,C2_337,C2_340,C2_341,C2_346,C2_356,C2_359,C2_362,C2_371,C2_384,C2_392,C2_427,C2_429,C2_468,C2_482,C2_499,C2_525,C2_538,C2_560,C2_563,C2_587,C2_635,C2_644,C2_645,C2_670,C2_682,C2_685,C2_686,C2_687,C2_694,C2_707,C2_711,C2_717,C2_718,C2_764,C2_766,C2_767,C2_768,C2_769,C2_770,C2_771,C2_775,C2_781,C2_785,C2_786,C2_787,C2_788,C2_820,C2_840,C2_861,C2_863,C2_864,C2_883,C2_884,C2_888,C2_890,C2_891,C2_910,C2_960,C2_976,C2_979,C2_982,C2_989,C2_995,C2_1002,C2_1003,C2_1026,C2_1041,C2_1067,C2_1069,C2_1070,C2_1085,C2_1122,C2_1280,C2_1281,C2_1333,C2_1362,C2_1374,C2_1375,C2_1379,C2_1380,C2_1381,C2_1382,C2_1386,C2_1407,C2_1409,C2_1416,C2_1420,C2_1421,C2_1429,C2_1452,C2_1463,C2_1464,C2_1479,C2_1621,C2_1657,C2_1880,C2_1891,C2_1930,C2_1931,C2_1971,C2_2296,C2_2298,C2_2300,C2_2302,C2_2304,C2_2310,C2_2312,C2_2318,C2_2322,C2_2326,C2_2348,C2_2350,C2_2352,C2_2354,C2_2366,C2_2370,C2_2374,C2_2876,C2_2921,C2_2927,C2_2931,C2_2942,C2_2951,C2_2952,C2_2958,C2_2959,C2_2967,C2_2979,C2_2980,C2_2981,C2_2982,C2_2983,C2_2984,C2_2985,C2_2986,C2_2991,C2_2992,C2_2993,C2_2994,C2_2995,C2_2996,C2_3055,C2_3058,C2_3061,C2_3062,C2_3063,C2_3064,C2_3080,C2_3319,C2_3329,C2_3469,C2_3476,C2_3477,C2_3513,C2_3518,C2_3519,C2_3527,C2_3544,C2_3545,C2_3546,C2_3576,C2_3577,C2_3578,C2_3581,C2_3707,C2_3709,C2_4065,C2_4066,C2_4067,C2_4068,C2_4069,C2_4072,C2_4073,C2_4074,C2_4083,C2_4087,C2_4088,C2_4089,C2_4100,C2_4109,C2_4110,C2_4111,C2_4112,C2_4113,C2_4114,C2_4128,C2_4130,C2_4141,C2_4142,C2_4143,C2_4176,C2_4179,C2_4181,C2_4187,C2_4188,C2_4212,C2_4213,C2_4214,C2_4220,C2_4221,C2_4223,C2_4226,C2_4236,C2_4244,C2_4248,C2_4249,C2_4250,C2_4251,C2_4252,C2_4253,C2_4254,C2_4255,C2_4256,C2_4257,C2_4258,C2_4259,C2_4260,C2_4261,C2_4262,C2_4263,C2_4264,C2_4265,C2_4266,C2_4267,C2_4268,C2_4269,C2_4270,C2_4271,C2_4272,C2_4273,C2_4274,C2_4275,C2_4276,C2_4277,C2_4360,C2_4370,C2_4414,C2_4420,C2_4421,C2_4429,C2_4431,C2_4460,C2_4463,C2_4483,C2_4639,C2_4640,C2_4641,C2_4642,C2_4645,C2_4646,C2_4647,C2_4652,C2_4653,C2_4660,C2_4670,C2_4719,C2_4723,C2_4724,C2_4731,C2_4735,C2_4749,C2_4969,C2_4975,C2_4976,C2_4977,C2_4981,C2_4983,C2_5107,C2_5108,C2_5113,C2_5114,C2_5172,C2_5180,C2_5181,C2_5194,C2_5196,C2_5282,C2_5306,C2_5307,C2_5308,C2_5309,C2_5310,C2_5311,C2_5312,C2_5313,C2_5314,C2_5315,C2_5316,C2_5317,C2_5318,C2_5322,C2_5328,C2_5335,C2_5336,C2_5337,C2_5338,C2_5339,C2_5342,C2_5348,C2_5351,C2_5353,C2_5355,C2_5359,C2_5364,C2_5365,C2_5368,C2_5370,C2_5371,C2_5379,C2_5388,C2_5392,C2_5393,C2_5401,C2_5402,C2_5403,C2_5408,C2_5409,C2_5410,C2_5411,C2_5413,C2_5415,C2_5418,C2_5419,C2_5421,C2_5424,C2_5429,C2_5431,C2_5432,C2_5450,C2_5452,C2_5454,C2_5456,C2_5458,C2_5459,C2_5460,C2_5461,C2_5462,C2_5463,C2_5464,C2_5465,C2_5466,C2_5467,C2_5469,C2_5470,C2_5471,C2_5475,C2_5478,C2_5479,C2_5480,C2_5481,C2_5482,C2_5492,C2_5495,C2_5496,C2_5497,C2_5499,C2_5509,C2_5512,C2_5526,C2_5536,C2_6032,C2_6091,C2_6094,C2_6096,C2_6097,C2_6098,C2_6099,C2_6100,C2_6101,C2_6102,C2_6103,C2_6104,C2_6105,C2_6106,C2_6107,C2_6108,C2_6109,C2_6110,C2_6111,C2_6112,C2_6113,C2_6114,C2_6115,C2_6116,C2_6117,C2_6118,C2_6119,C2_6120,C2_6121,C2_6122,C2_6123,C2_6124,C2_6125,C2_6126,C2_6127,C2_6128,C2_6129,C2_6130,C2_6131,C2_6132,C2_6133,C2_6134,C2_6135,C2_6136,C2_6137,C2_6138,C2_6139,C2_6140,C2_6141,C2_6142,C2_6143,C2_6144,C2_6145,C2_6146,C2_6147,C2_6148,C2_6149,C2_6150,C2_6151,C2_6152,C2_6153,C2_6154,C2_6155,C2_6156,C2_6157,C2_6158,C2_6159,C2_6160,C2_6161,C2_6162,C2_6163,C2_6164,C2_6165,C2_6166,C2_6167,C2_6168,C2_6169,C2_6170,C2_6171,C2_6172,C2_6173,C2_6174,C2_6175,C2_6176,C2_6177,C2_6178,C2_6179,C2_6180,C2_6181,C2_6182,C2_6183,C2_6184,C2_6185,C2_6186,C2_6187,C2_6188,C2_6189,C2_6190,C2_6191,C2_6192,C2_6193,C2_6194,C2_6195,C2_6196,C2_6197,C2_6198,C2_6199,C2_6200,C2_6201,C2_6202,C2_6203,C2_6204,C2_6205,C2_6206,C2_6207,C2_6208,C2_6209,C2_6210,C2_6211,C2_6212,C2_6213,C2_6214,C2_6215,C2_6216,C2_6217,C2_6218,C2_6219,C2_6220,C2_6221,C2_6222,C2_6223,C2_6224,C2_6225,C2_6226,C2_6227,C2_6228,C2_6229,C2_6230,C2_6231,C2_6232,C2_6233,C2_6234,C2_6235,C2_6236,C2_6237,C2_6238,C2_6239,C2_6240,C2_6241,C2_6242,C2_6243,C2_6244,C2_6245,C2_6246,C2_6247,C2_6248,C2_6249,C2_6250,C2_6251,C2_6252,C2_6253,C2_6266,C2_6268,C2_6273,C2_6277,C2_6278,C2_6279,C2_6280,C2_6281,C2_6282,C2_6283,C2_6285,C2_6286,C2_6289,C2_6290,C2_6291,C2_6292,C2_6293,C2_6294,C2_6295,C2_6297,C2_6298,C2_6299,C2_6300,C2_6301,C2_6303,C2_6306,C2_6307,C2_6308,C2_6309,C2_6310,C2_6311,C2_6312,C2_6314,C2_6315,C2_6316,C2_6317,C2_6318,C2_6319,C2_6321,C2_6322,C2_6326,C2_6332,C2_6333,C2_6334,C2_6335,C2_6336,C2_6337,C2_6339,C2_6340,C2_6341,C2_6343,C2_6354,C2_6355,C2_6356,C2_6361,C2_6363,C2_6365,C2_6366,C2_6367,C2_6397,C2_6398,C2_6399,C2_6400,C2_6401,C2_6404,C2_6405,C2_6417,C2_6427,C2_6428,C2_6429,C2_6431,C2_6432,C2_6433,C2_6448,C2_6456,C2_6472,C2_6485,C2_6486,C2_6535,C2_6540,C2_6541,C2_6543,C2_6546,C2_6547,C2_6548,C2_6550,C2_6553,C2_6554,C2_6555,C2_6559,C2_6565,C2_6578,C2_6580,C2_6584,C2_6586,C2_6597,C2_6599,C2_6602,C2_6604,C2_6616,C2_6619,C2_6620,C2_6631,C2_6657,C2_6662,C2_6663,C2_6664,C2_6665,C2_6666,C2_6667,C2_6668,C2_6669,C2_6670,C2_6671,C2_6672,C2_6673,C2_6681,C2_6684,C2_6686,C2_6687,C2_6688,C2_6690,C2_6691,C2_6692,C2_6693,C2_6694,C2_6695,C2_6804,C2_6820,C2_6825,C2_6896,C2_6897,C2_6900,C2_6901,C2_6902,C2_6903,C2_6906,C2_6907,C2_6908,C2_6909,C2_6912,C2_6913,C2_6919,C2_6920,C2_6956,C2_7045,C2_7052,C2_7080,C2_7082,C2_7125,C2_7126,C2_7147,C2_7154,C2_7166,C2_7197,C2_7198,C2_7200,C2_7201,C2_7593,C2_7608,C2_7658,C2_7659,C2_7660,C2_7661,C2_7890,C2_7891,C2_7901,C2_7904,C2_7910,C2_7920,C2_7949,C2_8015,C2_8026,C2_8033,C2_8046,C2_8090,C2_8100,C2_8173,C2_8180,C2_8202,C2_8204,C2_8234,C2_8286,C2_8323,C2_8440,C2_8452,C2_8455,C2_8457,C2_8465,C2_8466,C2_8493,C2_8503,C2_8519,C2_8520,C2_8521,C2_8522,C2_8523,C2_8528,C2_8536,C2_8593,C2_8632,C2_8678,C2_8697,C2_8699,C2_8701,C2_8709,C2_8715,C2_8775,C2_8779,C2_8780,C2_8781,C2_8782,C2_8783,C2_8784,C2_8786,C2_8906,C2_8918,C2_9098,C2_9220,C2_9269,C2_9291,C2_9373,C2_9407,C2_9493,C2_9601,C2_9628,C2_9642,C2_9643,C2_9644,C2_9665,C2_9674,C2_9687,C2_9688,C2_9689,C2_9703,C2_9802,C2_9815,C2_9875,C2_9877,C2_9880,C2_9882,C2_9883,C2_9884,C2_9885,C2_9886,C2_9889,C2_9890,C2_9910,C2_9934,C2_10010,C2_10011,C2_10014,C2_10020,C2_10342,C2_10343,C2_10344,C2_10350,C2_11114,C2_11180,C2_11186,C2_11187,C2_11265,C2_11268,C2_11271,C2_11274,C2_11279,C2_11286,C2_11288,C2_11301,C2_11306,C2_11309,C2_11323,C2_11393,C2_11394,C2_11395,C2_11396,C2_11400,C2_11401,C2_11402,C2_11403,C2_11409,C2_11446,C2_11447,C2_11448,C2_11453,C2_11454,C2_11455,C2_11472,C2_11624,C2_11626,C2_11666,C2_11674,C2_11675,C2_11688,C2_11689,C2_11691,C2_11697,C2_11700,C2_11702,C2_11703,C2_11704,C2_11705,C2_11736,C2_11737,C2_11738,C2_11793,C2_11809,C2_11818,C2_11869,C2_11870,C2_11871,C2_11895,C2_11957,C2_11958,C2_11959,C2_12033,C2_12034,C2_12035,C2_12038,C2_12039,C2_12040,C2_12041,C2_12042,C2_12043,C2_12044,C2_12046,C2_12047,C2_12048,C2_12050,C2_12051,C2_12052,C2_12053,C2_12054,C2_12055,C2_12056,C2_12057,C2_12062,C2_12063,C2_12073,C2_12075,C2_12076,C2_12077,C2_12086,C2_12087,C2_12125,C2_12126,C2_12128,C2_12129,C2_12131,C2_12132,C2_12134,C2_12135,C2_12153,C2_12154,C2_12155,C2_12157,C2_12158,C2_12159,C2_12160,C2_12161,C2_12162,C2_12171,C2_12172,C2_12175,C2_12176,C2_12178,C2_12179,C2_12182,C2_12183,C2_12185,C2_12186,C2_12187,C2_12188,C2_12189,C2_12191,C2_12192,C2_12193,C2_12194,C2_12195,C2_12197,C2_12198,C2_12237,C2_12243,C2_12264,C2_12267,C2_12269,C2_12274,C2_12276,C2_12287,C2_12292,C2_12319,C2_12322,C2_12351,C2_12362,C2_12409,C2_12442,C2_12448,C2_12449,C2_12568,C2_12578,C2_12640,C2_12649,C2_12650,C2_12681,C2_12682,C2_12697,C2_12711,C2_12714,C2_12726,C2_12734,C2_12738,C2_12758,C2_12908,C2_12971,C2_13011,C2_13032,C2_13053,C2_13060,C2_13068,C2_13069,C2_13070,C2_13075,C2_13077
TCGA-S9-A7J2,1189.582175,649.1367733,1212.833578,1096.294529,1096.294529,1237.718886,4290.859433,726.8884883,726.8884883,726.8884883,2462.77126,1047.887639,4290.859433,2225.609275,2462.77126,649.1367733,1047.887639,1047.887639,587.3213053,587.3213053,291.3234126,1212.833578,1213.087723,1060.377966,1329.066428,996.16924,1828.320028,4109.268638,3290.47824,3290.47824,2223.155531,2109.268638,1021.338244,1212.833578,3290.47824,1212.833578,2908.524372,2828.320028,4199.939154,4290.859433,4199.939154,4290.859433,2703.321523,0,0,1212.833578,2827.568797,2365.818583,2528.902941,2842.793642,3290.47824,3290.47824,1828.320028,3290.47824,3290.47824,1212.833578,3290.47824,1279.128694,1279.128694,488.6846108,1212.833578,1333.904122,2182.546711,2182.546711,0,2182.546711,0,947.8158214,3000,1983.125119,2992.095354,2031.148162,0,0,1983.125119,0,542.1158466,2842.793642,1000,0,445.8286906,481.4321777,291.3863004,2606.257422,2606.257422,2640.818829,481.4321777,481.4321777,649.1367733,649.1367733,649.1367733,649.1367733,0,0,0,0,0,0,2437.191775,481.4321777,0,481.4321777,0,649.1367733,649.1367733,792.7963462,649.1367733,649.1367733,481.4321777,0,2118.953642,0,1641.48924,1016.193462,2046.248182,1351.451707,724.1363379,1113.615615,3000,1000,1000,1000,2842.793642,0,3678.352014,3678.352014,1016.193462,0,445.8286906,445.8286906,0,1213.087723,0,0,0,1559.984277,1559.984277,3137.244914,4676.550652,5343.082754,4860.398885,5161.823886,2706.430661,6495.951896,1673.411493,1065.633352,2088.902228,816.9488678,579.0347902,816.9488678,816.9488678,1697.571225,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,1096.741402,0,1455.954858,894.9894109,0,0,0,0,1559.784073,1559.784073,813.594574,0,0,0,0,0,594.4024542,0,1594.402454,0,0,0,0,0,0,1787.044078,1594.402454,594.4024542,594.4024542,594.4024542,1559.784073,1315.408221,1200.864987,1235.394278,3080.750023,2034.122999,2034.122999,3401.287081,0,1000,1398.465201,0,1000,1398.465201,2006.126505,2276.267448,3334.020055,2572.697113,594.4024542,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,1000,1000,1000,0,0,0,1000,1000,1819.699924,1000,1819.699924,0,0,0,0,0,0,0,1180.314564,0,0,946.0628525,0,3184.482141,0,0,0,0,0,0,0,2877.624702,2877.624702,1399.489445,1399.489445,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,2259.478109,2259.478109,0,999.6588114,1839.724727,4499.271139,1839.724727,1839.724727,1154.088788,1274.015017,2448.670033,1559.784073,1000,1000,2915.477203,2000,5211.192285,2000,2684.269007,2000,726.3016415,5211.192285,1000,1000,1481.432178,2640.818829,1000,746.4336848,539.4054909,539.4054909,539.4054909,2992.095354,1746.433685,3247.641186,3247.641186,376.3737158,376.3737158,6161.972773,3995.595354,2992.095354,2901.694952,3426.094952,3134.090443,1000,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,4045.680904,2195.74747,0,0,0,0,0,4761.867409,2697.250992,0,4333.445649,0,1690.545969,5243.74521,0,2195.74747,4643.761367,1516.685945,1116.655607,2697.250992,481.4321777,1000,1531.259348,1050.952569,0,1724.002454,2697.250992,2638.142585,2638.142585,1035.644622,1742.861678,1742.861678,11198.85307,2159.25832,2159.25832,2159.25832,2159.25832,1742.861678,1603.289934,746.4336848,1920.105135,1920.105135,1920.105135,1920.105135,1920.105135,1920.105135,0,0,1742.861678,1537.962865,1920.105135,1920.105135,1920.105135,5832.997289,8880.950688,830.5602647,4726.759012,0,0,0,0,0,3634.420239,1735.797373,3599.918751,2159.25832,2159.25832,2159.25832,2159.25832,2159.25832,2159.25832,0,4374.317631,2195.74747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4374.317631,0,2176.222642,0,0,2167.183388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877.624702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.895491,806.895491,806.895491,1775.59623,1440.434157,1775.59623,833.5323043,558.8588873,806.895491,806.895491,2877.624702,894.9894109,1000,1806.895491,1806.895491,1806.895491,1000,1000,1806.895491,1806.895491,1806.895491,1806.895491,1806.895491,806.895491,806.895491,1806.895491,806.895491,1631.512207,2191.080333,2191.080333,1050.952569,2697.250992,1603.289934,1603.289934,1603.289934,1603.289934,1603.289934,1603.289934,1603.289934,1603.289934,1603.289934,3869.50033,3869.50033,3869.50033,3869.50033,1920.105135,1920.105135,1541.044788,1541.044788,1541.044788,1541.044788,0,3176.168281,1116.655607,4930.08469,2195.74747,1775.59623,1440.434157,1957.636116,2930.081599,5066.048863,3860.163199,2000,346.7636883,4440.475344,4440.475344,4231.9672,794.2792633,0,279.4264287,2170.109245,6645.955864,5005.625207,0,813.594574,746.4336848,3176.168281,3176.168281,0,539.4054909,539.4054909,539.4054909,0,0,0,0,338.2378182,4045.680904,0,1089.213,1000,0,3877.624702,0,4643.761367,336.2293513,4045.680904,336.2293513,0,1089.213,1957.636116,2000,1488.458628,0,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1735.797373,1718.610441,0,4761.867409,1440.434157,3599.918751,1488.458628,0,279.4264287,813.594574,3390.110477,1300.784288,1300.784288,423.4508741,605.8714614,1322.569615,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,479.4275056,1450.586846,0,0,2268.06274,1993.195588,1000,445.8286906,1000,0,0,0,0,0,1000,2069.307397,1000,1000,1000,1000,1000,0,0,813.594574,1000,539.4054909,539.4054909,746.4336848,746.4336848,0,539.4054909,1000,0,0,4737.732553,2265.183359,6510.327735,1000,3377.118278,6022.955018,0,6645.955864,336.2293513,0,6645.955864,1040.291065,0,459.6212728,1917.908834,4930.08469,2171.464127,4196.163944,3860.163199,196.1639437,6022.955018,445.8286906,1684.269007,0,1481.432178,649.1367733,649.1367733,649.1367733,420.9151348,479.4275056,0,1778.426743,1778.426743,1778.426743,0,0,0,2191.080333,1402.483427,0,1402.483427,0,0,1417.463308,1000,1000,1000,1000,0,336.2293513,336.2293513,0,1721.834134,0,0,0,0,0,1300.784288,2000,0,2877.624702,2877.624702,2877.624702,9632.471645,1983.245519,4045.680904,1718.610441,1603.289934,491.1957471,2679.883583,1073.799677,0,0,2877.624702,2180.314564,1000,1000,1167.183388,0,1000,0,0,0,1000,0,1000,1000,1000,1775.59623,1603.289934,336.2293513,1603.289934,1603.289934,792.7963462,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1238.30593,1000,1000,605.8714614,0,0,0,1344.455059,1531.259348,558.8588873,2877.624702,1000,792.7963462,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,0,0,0,0,1167.183388,1167.183388,0,1167.183388,1167.183388,0,1167.183388,1167.183388,0,778.4267429,778.4267429,0,778.4267429,778.4267429,0,1167.183388,1167.183388,0,1167.183388,1167.183388,0,0,0,0,1167.183388,1167.183388,0,0,0,0,0,0,0,0,0,0,0,778.4267429,778.4267429,0,1167.183388,1167.183388,0,1167.183388,1167.183388,0,0,0,0,0,0,0,0,0,778.4267429,778.4267429,0,0,0,1167.183388,1167.183388,0,0,0,1399.489445,0,1344.455059,1344.455059,1516.913669,1516.913669,1344.455059,1516.913669,1344.455059,1344.455059,1344.455059,1516.913669,1344.455059,1581.530867,1581.530867,1344.455059,0,0,0,1000,746.4336848,539.4054909,1000,1000,746.4336848,746.4336848,1300.784288,3516.913669,1516.913669,3516.913669,0,0,4000,746.4336848,1450.586846,0,0,0,0,0,0,0,338.2378182,0
